name,team,round,season,was_home,play_time_category,form_total_points,form_bonus,form_value,form_creativity,form_influence,form_threat,form_selected,form_transfers_balance
aaron cresswell,WHU,21,2021-2022,True,1,0.26666666666666666,0.0,0.16101694915254233,0.12907488986784144,0.11150550795593635,0.023668639053254437,0.13171841032268405,0.5685176007358352
aaron cresswell,WHU,22,2021-2022,True,1,0.3181818181818182,0.0,0.1542372881355932,0.14383259911894275,0.10979192166462667,0.033136094674556214,0.10292137101487026,0.5653474328509724
aaron cresswell,WHU,24,2021-2022,True,1,0.3333333333333333,0.19999999999999998,0.14576271186440679,0.19992657856093982,0.11848225214198284,0.014201183431952664,0.0679794281816755,0.5720682366594585
aaron cresswell,WHU,26,2021-2022,True,1,0.3151515151515152,0.26666666666666666,0.1440677966101695,0.12063142437591778,0.08359853121175029,0.05088757396449704,0.06659600752361775,0.5806335888601866
aaron cresswell,WHU,27,2021-2022,True,1,0.36363636363636365,0.5333333333333333,0.1440677966101695,0.09544787077826727,0.10930232558139535,0.08047337278106509,0.06769259651636128,0.5787459799099192
aaron cresswell,WHU,29,2021-2022,True,1,0.34848484848484845,0.3,0.14745762711864407,0.06439060205580029,0.08151774785801713,0.038461538461538464,0.07342431467623065,0.5774841815522069
aaron cresswell,WHU,31,2021-2022,True,1,0.26666666666666666,0.03333333333333333,0.15169491525423728,0.12114537444933922,0.09339045287637698,0.014792899408284023,0.07830875968836928,0.5776034212404434
aaron cresswell,WHU,33,2021-2022,True,1,0.3151515151515152,0.19999999999999998,0.15254237288135591,0.09992657856093981,0.1452876376988984,0.029585798816568046,0.078907103106623,0.5817487803428338
aaron cresswell,WHU,35,2021-2022,True,1,0.28787878787878785,0.06666666666666667,0.1584745762711864,0.07378854625550663,0.10379436964504282,0.04142011834319526,0.07946199287376818,0.5767245283115685
aaron cresswell,WHU,37,2021-2022,True,1,0.30303030303030304,0.0,0.16101694915254233,0.07753303964757711,0.100734394124847,0.015384615384615385,0.07681739364917167,0.5718143418597799
aaron cresswell,WHU,1,2022-2023,True,1,0.2696969696969697,0.0,0.15508474576271186,0.03083700440528635,0.06560587515299876,0.002366863905325444,0.07472699544508894,0.5749479702741037
aaron cresswell,WHU,3,2022-2023,True,1,0.2545454545454545,0.0,0.12881355932203387,0.23472834067547726,0.08739290085679313,0.002366863905325444,0.04414815816628097,0.5780642162486685
aaron cresswell,WHU,5,2022-2023,True,1,0.30000000000000004,0.0,0.11864406779661014,0.21284875183553598,0.08384332925336596,0.05207100591715977,0.029856582080231887,0.5709936469641451
aaron cresswell,WHU,9,2022-2023,True,1,0.2909090909090909,0.0,0.10932203389830508,0.1337004405286344,0.0996328029375765,0.043786982248520706,0.024158529020861092,0.5723741932559554
