hometeam,awayteam,date,season,round,gf,ga,h_xg,h_xga,h_standard sot,h_kp,h_xa,h_poss_x,h_touches att pen,h_carries prgdist,h_progressive passing dist,h_tackles tklw,h_challenges tkl%,h_saves,a_xg,a_xga,a_standard sot,a_kp,a_xa,a_poss_x,a_touches att pen,a_carries prgdist,a_progressive passing dist,a_tackles tklw,a_challenges tkl%,a_saves,b365h,b365d,b365a,result_A,result_D,result_H,h_strength_overall_home,h_overall_rating,h_attack_rating,h_midfield_rating,h_defence_rating,h_avg_age,a_strength_overall_away,a_overall_rating,a_attack_rating,a_midfield_rating,a_defence_rating,a_avg_age,soh,soa
NEW,NOR,2021-11-30,2021-2022,14,1.0,1.0,0.1571428571428571,0.1714285714285714,0.0,0.2666666666666666,0.027027027027027,0.21875,0.0947368421052631,0.151844843897824,0.2226764786045244,0.2222222222222222,0.375,0.3846153846153846,0.1714285714285714,0.1571428571428571,0.375,0.4,0.2702702702702703,0.78125,0.2947368421052631,0.6996215704824976,0.5102207686017989,0.3703703703703703,0.467,0.0,0.0496098104793756,0.0686274509803921,0.0990667623833453,False,True,False,0.2535211267605635,0.33333333333333304,0.38888888888888884,0.375,0.39999999999999947,0.6877579092159558,0.02898550724637694,0.0,0.22222222222222188,0.125,0.13333333333333286,0.48830811554332865,0.15415550944237655,0.378430382731225
AVL,MCI,2021-12-01,2021-2022,14,1.0,2.0,0.1142857142857142,0.1428571428571428,0.1875,0.3,0.1891891891891892,0.28125,0.1789473684210526,0.2232734153263954,0.3096211501771599,0.5185185185185185,0.5,0.3846153846153846,0.1428571428571428,0.1142857142857142,0.4375,0.3666666666666666,0.1351351351351351,0.71875,0.3684210526315789,0.5525070955534531,0.4810575088579994,0.3333333333333333,0.5,0.1538461538461538,0.4425863991081381,0.2401960784313725,0.0068198133524766,True,False,False,0.2816901408450705,0.41666666666666696,0.4444444444444442,0.4375,0.5333333333333332,0.4745529573590095,0.9855072463768115,1.0,0.7222222222222219,1.0,1.0,0.5625859697386519,0.2684513538324941,0.3381931709394641
EVE,LIV,2021-12-01,2021-2022,14,1.0,4.0,0.0999999999999999,0.3428571428571428,0.125,0.2,0.054054054054054,0.234375,0.1263157894736842,0.1168401135288552,0.2553829381302807,0.2222222222222222,0.467,0.2307692307692307,0.3428571428571428,0.0999999999999999,0.4375,0.4,0.3783783783783784,0.765625,0.2947368421052631,0.2582781456953642,0.740801308258381,0.4074074074074074,0.5,0.0769230769230769,0.3589743589743589,0.2401960784313725,0.0078966259870782,True,False,False,0.14084507042253502,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.5130674002751032,0.956521739130435,1.0,0.8333333333333335,0.8125,0.9333333333333336,0.7881705639614855,0.27416137514588945,0.3176605471880536
SOU,LEI,2021-12-01,2021-2022,14,2.0,2.0,0.2142857142857142,0.2142857142857142,0.4375,0.4333333333333333,0.2702702702702703,0.421875,0.2842105263157894,0.2015137180700094,0.3322431180158081,0.2962962962962963,0.294,0.3076923076923077,0.2142857142857142,0.2142857142857142,0.375,0.3,0.1081081081081081,0.578125,0.2736842105263158,0.2128666035950804,0.4810575088579994,0.2962962962962963,0.222,0.3846153846153846,0.0730211817168338,0.0686274509803921,0.0620961952620244,False,True,False,0.22535211267605604,0.25,0.22222222222222188,0.3125,0.33333333333333304,0.4745529573590095,0.49275362318840576,0.583333333333333,0.5000000000000004,0.5625,0.4666666666666668,0.2874828060522696,0.25350988029545474,0.3792679251668667
WAT,CHE,2021-12-01,2021-2022,14,1.0,2.0,0.1428571428571428,0.1285714285714285,0.375,0.3333333333333333,0.1891891891891892,0.515625,0.1999999999999999,0.195364238410596,0.3496865630962115,0.2222222222222222,0.182,0.1538461538461538,0.1285714285714285,0.1428571428571428,0.25,0.1666666666666666,0.1621621621621621,0.484375,0.1789473684210526,0.1835383159886471,0.4426274189152357,0.2222222222222222,0.429,0.3846153846153846,0.4983277591973243,0.2401960784313725,0.005743000717875,True,False,False,0.16901408450704203,0.08333333333333304,0.16666666666666652,0.25,0.20000000000000018,0.887207702888583,0.8405797101449277,0.916666666666667,0.7222222222222219,0.875,0.7999999999999998,0.7372764786795045,0.3336671293608594,0.43173363678798204
WHU,BHA,2021-12-01,2021-2022,14,1.0,1.0,0.1857142857142857,0.1857142857142857,0.3125,0.3,0.1351351351351351,0.265625,0.2526315789473684,0.2398297067171239,0.2055055873535023,0.2592592592592592,0.5,0.1538461538461538,0.1857142857142857,0.1857142857142857,0.1875,0.2333333333333333,0.2972972972972973,0.734375,0.2947368421052631,0.5520340586565752,0.4922322158626329,0.4444444444444444,0.353,0.3076923076923077,0.0496098104793756,0.0784313725490196,0.0954773869346733,False,True,False,0.3661971830985915,0.5,0.5000000000000004,0.5,0.39999999999999947,0.8005502063273728,0.17391304347826075,0.25,0.22222222222222188,0.125,0.39999999999999947,0.38789546079779935,0.30831503648989866,0.22185557954419055
WOL,BUR,2021-12-01,2021-2022,14,0.0,0.0,0.0999999999999999,0.0285714285714285,0.125,0.4,0.1351351351351351,0.734375,0.3157894736842105,0.4526963103122043,0.6285091305532843,0.2592592592592592,0.375,0.0769230769230769,0.0285714285714285,0.0999999999999999,0.0625,0.1666666666666666,0.1621621621621621,0.265625,0.1157894736842105,0.2246925260170293,0.2444807849550286,0.3703703703703703,0.379,0.1538461538461538,0.044035674470457,0.0686274509803921,0.1145010768126346,False,True,False,0.563380281690141,0.41666666666666696,0.38888888888888884,0.5625,0.4666666666666668,0.7881705639614855,0.08695652173913038,0.25,0.3333333333333335,0.25,0.33333333333333304,0.5997248968363134,0.40623411790465813,0.25086344826012685
MUN,ARS,2021-12-02,2021-2022,14,3.0,2.0,0.2714285714285714,0.1999999999999999,0.5625,0.4333333333333333,0.1891891891891892,0.40625,0.1894736842105263,0.358088930936613,0.3524121013900245,0.4814814814814814,0.263,0.3846153846153846,0.1999999999999999,0.2714285714285714,0.4375,0.4,0.1621621621621621,0.59375,0.1684210526315789,0.4351939451277199,0.4208231125647315,0.2222222222222222,0.556,0.5384615384615385,0.0496098104793756,0.0931372549019607,0.0936826992103374,False,False,True,0.591549295774648,0.833333333333333,0.6111111111111112,0.75,0.666666666666667,0.5749656121045392,0.6956521739130435,0.583333333333333,0.3333333333333335,0.5625,0.39999999999999947,0.11279229711141658,0.46784107961085464,0.21813845023277223
TOT,BRE,2021-12-02,2021-2022,14,2.0,0.0,0.2714285714285714,0.0428571428571428,0.375,0.3,0.4324324324324324,0.453125,0.231578947368421,0.3410596026490066,0.3028073044426274,0.2222222222222222,0.3329999999999999,0.1538461538461538,0.0428571428571428,0.2714285714285714,0.125,0.1333333333333333,0.1621621621621621,0.546875,0.2105263157894736,0.2350993377483443,0.4488961569910057,0.1851851851851851,0.467,0.3846153846153846,0.0301003344481605,0.1372549019607843,0.1475233309404164,False,False,True,0.591549295774648,0.666666666666667,0.6666666666666665,0.625,0.4666666666666668,0.4745529573590095,0.11594202898550732,0.08333333333333304,0.16666666666666652,0.25,0.20000000000000018,0.4497936726272349,0.36382126478227617,0.3021778955344063
NEW,BUR,2021-12-04,2021-2022,15,1.0,0.0,0.1428571428571428,0.0857142857142857,0.25,0.3666666666666666,0.1351351351351351,0.46875,0.2736842105263158,0.2105014191106906,0.3248841646225129,0.3333333333333333,0.462,0.0769230769230769,0.0857142857142857,0.1428571428571428,0.0625,0.2333333333333333,0.1081081081081081,0.53125,0.1368421052631579,0.1348155156102176,0.3840283455982556,0.2962962962962963,0.182,0.2307692307692307,0.0691192865105908,0.0490196078431372,0.0739411342426417,False,False,True,0.2535211267605635,0.33333333333333304,0.38888888888888884,0.375,0.39999999999999947,0.6877579092159558,0.08695652173913038,0.25,0.3333333333333335,0.25,0.33333333333333304,0.5997248968363134,0.1637244404982635,0.39882801099357623
SOU,BHA,2021-12-04,2021-2022,15,1.0,1.0,0.2285714285714285,0.2285714285714285,0.25,0.3333333333333333,0.1081081081081081,0.40625,0.3263157894736842,0.2261116367076632,0.2139547560643227,0.3333333333333333,0.25,0.2307692307692307,0.2285714285714285,0.2285714285714285,0.25,0.2666666666666666,0.1081081081081081,0.59375,0.1368421052631579,0.1807000946073794,0.335786317797765,0.4074074074074074,0.4,0.2307692307692307,0.0774804905239687,0.0392156862745098,0.0667623833452979,False,True,False,0.22535211267605604,0.25,0.22222222222222188,0.3125,0.33333333333333304,0.4745529573590095,0.17391304347826075,0.25,0.22222222222222188,0.125,0.39999999999999947,0.38789546079779935,0.25648692570845455,0.30202103457880936
WAT,MCI,2021-12-04,2021-2022,15,1.0,3.0,0.1142857142857142,0.4428571428571428,0.25,0.3333333333333333,0.081081081081081,0.078125,0.1368421052631579,0.1244087038789025,0.2662850913055328,0.2222222222222222,0.6,0.6923076923076923,0.4428571428571428,0.1142857142857142,0.75,0.7333333333333333,0.5135135135135136,0.921875,0.7157894736842105,0.7909176915799432,0.951485418370128,0.2962962962962963,0.6920000000000001,0.2307692307692307,0.6098104793756967,0.411764705882353,0.0021536252692031,True,False,False,0.16901408450704203,0.08333333333333304,0.16666666666666652,0.25,0.20000000000000018,0.887207702888583,0.9855072463768115,1.0,0.7222222222222219,1.0,1.0,0.5625859697386519,0.3097684051513735,0.2771676045050466
WHU,CHE,2021-12-04,2021-2022,15,3.0,2.0,0.2571428571428571,0.1571428571428571,0.1875,0.2333333333333333,0.2702702702702703,0.296875,0.1999999999999999,0.1447492904446546,0.3082583810302535,0.2592592592592592,0.4,0.3846153846153846,0.1571428571428571,0.2571428571428571,0.4375,0.5,0.2702702702702703,0.703125,0.4631578947368421,0.60879848628193,0.4521668029435813,0.1851851851851851,0.143,0.0769230769230769,0.2056856187290969,0.0784313725490196,0.0218951902368987,False,False,True,0.3661971830985915,0.5,0.5000000000000004,0.5,0.39999999999999947,0.8005502063273728,0.8405797101449277,0.916666666666667,0.7222222222222219,0.875,0.7999999999999998,0.7372764786795045,0.2964269428636287,0.33678617570138236
WOL,LIV,2021-12-04,2021-2022,15,0.0,1.0,0.0142857142857142,0.3857142857142857,0.0625,0.1,0.0,0.25,0.0736842105263157,0.1731315042573321,0.2477514309076042,0.3703703703703703,0.3329999999999999,0.2307692307692307,0.3857142857142857,0.0142857142857142,0.25,0.3666666666666666,0.3783783783783784,0.75,0.4105263157894737,0.5269631031220435,0.705641864268193,0.2962962962962963,0.3329999999999999,0.0769230769230769,0.386845039018952,0.1911764705882353,0.009332376166547,True,False,False,0.563380281690141,0.41666666666666696,0.38888888888888884,0.5625,0.4666666666666668,0.7881705639614855,0.956521739130435,1.0,0.8333333333333335,0.8125,0.9333333333333336,0.7881705639614855,0.39094311271993887,0.29933918757433087
AVL,LEI,2021-12-05,2021-2022,15,2.0,1.0,0.3,0.1571428571428571,0.25,0.4,0.3243243243243243,0.359375,0.2421052631578947,0.2667928098391675,0.2938130280730444,0.4814814814814814,0.429,0.2307692307692307,0.1571428571428571,0.3,0.25,0.3,0.1891891891891892,0.640625,0.3473684210526315,0.4205298013245033,0.4750613246116107,0.2592592592592592,0.1,0.1538461538461538,0.0730211817168338,0.0588235294117647,0.0667623833452979,False,False,True,0.2816901408450705,0.41666666666666696,0.4444444444444442,0.4375,0.5333333333333332,0.4745529573590095,0.49275362318840576,0.583333333333333,0.5000000000000004,0.5625,0.4666666666666668,0.2874828060522696,0.2421360401278403,0.2356793077583429
LEE,BRE,2021-12-05,2021-2022,15,2.0,2.0,0.1714285714285714,0.1428571428571428,0.375,0.4,0.1891891891891892,0.703125,0.2210526315789473,0.467833491012299,0.3518669937312619,0.4074074074074074,0.438,0.0769230769230769,0.1428571428571428,0.1714285714285714,0.1875,0.2333333333333333,0.1351351351351351,0.296875,0.231578947368421,0.2237464522232734,0.1943308803488689,0.2592592592592592,0.467,0.3076923076923077,0.0496098104793756,0.0784313725490196,0.0954773869346733,False,True,False,0.19718309859154903,0.25,0.3333333333333335,0.375,0.2666666666666666,0.5502063273727646,0.11594202898550732,0.08333333333333304,0.16666666666666652,0.25,0.20000000000000018,0.4497936726272349,0.2420335911966237,0.3288594687452169
MUN,CRY,2021-12-05,2021-2022,15,1.0,0.0,0.1285714285714285,0.0714285714285714,0.1875,0.4666666666666667,0.2702702702702703,0.671875,0.3473684210526315,0.3831598864711447,0.5478331970564186,0.4074074074074074,0.4,0.1538461538461538,0.0714285714285714,0.1285714285714285,0.125,0.2,0.1081081081081081,0.328125,0.0947368421052631,0.0870387890255439,0.3237939493049877,0.5555555555555556,0.643,0.1538461538461538,0.0245261984392419,0.15,0.1923905240488155,False,False,True,0.591549295774648,0.833333333333333,0.6111111111111112,0.75,0.666666666666667,0.5749656121045392,0.2028985507246377,0.25,0.3333333333333335,0.3125,0.2666666666666666,0.6121045392022006,0.47401011231215195,0.19409784511073913
TOT,NOR,2021-12-05,2021-2022,15,3.0,0.0,0.2285714285714285,0.1714285714285714,0.4375,0.4,0.1081081081081081,0.359375,0.1578947368421052,0.4597918637653737,0.3919324066503133,0.2592592592592592,0.385,0.0769230769230769,0.1714285714285714,0.2285714285714285,0.0625,0.3,0.2972972972972973,0.640625,0.2526315789473684,0.3491012298959319,0.6080675933496865,0.4444444444444444,0.438,0.3076923076923077,0.0167224080267558,0.2156862745098039,0.2641780330222541,False,False,True,0.591549295774648,0.666666666666667,0.6666666666666665,0.625,0.4666666666666668,0.4745529573590095,0.02898550724637694,0.0,0.22222222222222188,0.125,0.13333333333333286,0.48830811554332865,0.38620836505567413,0.13661163223806372
EVE,ARS,2021-12-06,2021-2022,15,2.0,1.0,0.1285714285714285,0.1428571428571428,0.3125,0.2333333333333333,0.1081081081081081,0.296875,0.1473684210526315,0.2246925260170293,0.3712183156173344,0.2592592592592592,0.083,0.1538461538461538,0.1428571428571428,0.1285714285714285,0.1875,0.3333333333333333,0.1621621621621621,0.703125,0.1894736842105263,0.434247871333964,0.4829653856636685,0.1481481481481481,0.5710000000000001,0.2307692307692307,0.1304347826086956,0.0686274509803921,0.0344580043072505,False,False,True,0.14084507042253502,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.5130674002751032,0.6956521739130435,0.583333333333333,0.3333333333333335,0.5625,0.39999999999999947,0.11279229711141658,0.24589049213654246,0.43823908841919335
BRE,WAT,2021-12-10,2021-2022,16,2.0,1.0,0.2285714285714285,0.0714285714285714,0.25,0.3,0.1081081081081081,0.703125,0.2947368421052631,0.3841059602649007,0.502316707549741,0.4444444444444444,0.6,0.0769230769230769,0.0714285714285714,0.2285714285714285,0.125,0.1666666666666666,0.1351351351351351,0.296875,0.0842105263157894,0.0785241248817407,0.1943308803488689,0.3333333333333333,0.538,0.2307692307692307,0.0663322185061315,0.0490196078431372,0.0775305096913137,False,False,True,0.16901408450704203,0.08333333333333304,0.16666666666666652,0.25,0.20000000000000018,0.4497936726272349,0.0,0.08333333333333304,0.16666666666666652,0.25,0.20000000000000018,0.887207702888583,0.23501282620442787,0.26631282637773834
ARS,SOU,2021-12-11,2021-2022,16,3.0,0.0,0.2571428571428571,0.0857142857142857,0.3125,0.4333333333333333,0.2972972972972973,0.671875,0.3157894736842105,0.2242194891201513,0.4739711092940856,0.1481481481481481,0.6,0.4615384615384615,0.0857142857142857,0.2571428571428571,0.375,0.2333333333333333,0.027027027027027,0.328125,0.1473684210526315,0.1073793755912961,0.2578359225947124,0.1481481481481481,0.5,0.1538461538461538,0.0306577480490524,0.1176470588235294,0.1564967695620962,False,False,True,0.704225352112676,0.583333333333333,0.3333333333333335,0.5625,0.39999999999999947,0.11279229711141658,0.23188405797101463,0.25,0.22222222222222188,0.3125,0.33333333333333304,0.4745529573590095,0.20716479613667105,0.24475347637151146
CHE,LEE,2021-12-11,2021-2022,16,3.0,2.0,0.3571428571428571,0.1999999999999999,0.25,0.2666666666666666,0.1351351351351351,0.609375,0.2421052631578947,0.4016083254493851,0.5246661215590079,0.4814814814814814,0.444,0.2307692307692307,0.1999999999999999,0.3571428571428571,0.25,0.2333333333333333,0.1081081081081081,0.390625,0.1473684210526315,0.2947019867549669,0.2330335241210138,0.4074074074074074,0.5,0.2307692307692307,0.0105908584169453,0.2892156862745099,0.3898061737257717,False,False,True,0.816901408450704,0.916666666666667,0.7222222222222219,0.875,0.7999999999999998,0.7372764786795045,0.14492753623188426,0.25,0.3333333333333335,0.375,0.2666666666666666,0.5502063273727646,0.2674469525460569,0.23397380136839796
LIV,AVL,2021-12-11,2021-2022,16,1.0,0.0,0.3142857142857143,0.0285714285714285,0.25,0.4666666666666667,0.4054054054054054,0.6875,0.6421052631578947,0.4569536423841059,0.6407740528754429,0.2962962962962963,0.316,0.0,0.0285714285714285,0.3142857142857143,0.0,0.1,0.027027027027027,0.3125,0.1368421052631579,0.1286660359508041,0.2564731534478059,0.3333333333333333,0.474,0.3076923076923077,0.007803790412486,0.411764705882353,0.425699928212491,False,False,True,0.9577464788732395,1.0,0.8333333333333335,0.8125,0.9333333333333336,0.7881705639614855,0.2028985507246377,0.41666666666666696,0.4444444444444442,0.4375,0.5333333333333332,0.4745529573590095,0.4217018977157906,0.2512998069184238
MCI,WOL,2021-12-11,2021-2022,16,1.0,0.0,0.4571428571428571,0.0285714285714285,0.5,0.6333333333333333,0.6486486486486487,0.828125,0.5263157894736842,0.5804162724692526,0.773235213954756,0.2962962962962963,0.421,0.0769230769230769,0.0285714285714285,0.4571428571428571,0.0625,0.0666666666666666,0.027027027027027,0.171875,0.0526315789473684,0.2081362346263008,0.1995094031071136,0.3333333333333333,0.5,0.6153846153846154,0.0044593088071348,0.5098039215686275,0.6410624551328069,False,False,True,0.9859154929577465,1.0,0.7222222222222219,1.0,1.0,0.5625859697386519,0.4057971014492754,0.41666666666666696,0.38888888888888884,0.5625,0.4666666666666668,0.7881705639614855,0.3498168976454826,0.33987300917303864
NOR,MUN,2021-12-11,2021-2022,16,0.0,1.0,0.1714285714285714,0.2857142857142857,0.3125,0.2666666666666666,0.3513513513513513,0.46875,0.231578947368421,0.3017975402081362,0.4584355410193513,0.1851851851851851,0.4,0.3076923076923077,0.2857142857142857,0.1714285714285714,0.25,0.2666666666666666,0.3513513513513513,0.53125,0.2421052631578947,0.5293282876064334,0.4728808939765603,0.3703703703703703,0.429,0.3846153846153846,0.3311036789297658,0.1666666666666666,0.0111270638908829,True,False,False,0.08450704225352101,0.0,0.22222222222222188,0.125,0.13333333333333286,0.48830811554332865,0.6956521739130435,0.833333333333333,0.6111111111111112,0.75,0.666666666666667,0.5749656121045392,0.37640038649361507,0.45852929069377213
BUR,WHU,2021-12-12,2021-2022,16,0.0,0.0,0.1142857142857142,0.1142857142857142,0.0625,0.2333333333333333,0.2702702702702703,0.34375,0.1368421052631579,0.1385998107852412,0.3709457617879531,0.3333333333333333,0.5,0.2307692307692307,0.1142857142857142,0.1142857142857142,0.1875,0.4333333333333333,0.1081081081081081,0.65625,0.3789473684210526,0.358088930936613,0.3660397928590896,0.2222222222222222,0.273,0.0769230769230769,0.1415830546265328,0.0784313725490196,0.0308686288585786,False,True,False,0.16901408450704203,0.25,0.3333333333333335,0.25,0.33333333333333304,0.5997248968363134,0.46376811594202927,0.5,0.5000000000000004,0.5,0.39999999999999947,0.8005502063273728,0.12307029402843273,0.3061089261489114
CRY,EVE,2021-12-12,2021-2022,16,3.0,1.0,0.2571428571428571,0.1428571428571428,0.375,0.3666666666666666,0.4594594594594595,0.671875,0.2631578947368421,0.3528855250709555,0.6009811937857726,0.4444444444444444,0.368,0.3846153846153846,0.1428571428571428,0.2571428571428571,0.375,0.2,0.081081081081081,0.328125,0.1052631578947368,0.2256385998107852,0.1981466339602071,0.5925925925925926,0.474,0.2307692307692307,0.0691192865105908,0.0392156862745098,0.0775305096913137,False,False,True,0.2535211267605635,0.25,0.3333333333333335,0.3125,0.2666666666666666,0.6121045392022006,0.17391304347826075,0.41666666666666696,0.38888888888888884,0.4375,0.39999999999999947,0.5130674002751032,0.46536924804493307,0.26875130123292723
