hometeam,awayteam,date,season,round,gf,ga,h_form_gf,h_form_ga,h_form_xg,h_form_xga,h_form_standard sot,h_form_kp,h_form_xa,h_form_poss_x,h_form_touches att pen,h_form_carries prgdist,h_form_progressive passing dist,h_form_tackles tklw,h_form_challenges tkl%,h_form_saves,a_form_gf,a_form_ga,a_form_xg,a_form_xga,a_form_standard sot,a_form_kp,a_form_xa,a_form_poss_x,a_form_touches att pen,a_form_carries prgdist,a_form_progressive passing dist,a_form_tackles tklw,a_form_challenges tkl%,a_form_saves,b365h,b365d,b365a,result_A,result_D,result_H
ARS,TOT,2021-09-26,2021-2022,6,3.0,1.0,-0.19544588491477582,-0.5024736023081691,-0.3661732924605354,-0.17341919537326764,0.20735826165951665,0.7834724808320984,-0.13644931472561966,0.21904444848581228,0.5500802679044601,0.6091899728120772,0.16997920880715864,-0.0219205907256114,0.16020613337800688,-0.9023788494498917,0.11158183247861735,0.4186095498720106,-0.342079030324627,0.718068503655347,-0.43786696549710663,-0.564916415240142,-0.6565619967385701,-0.359986389099175,-0.7954955837241264,-0.45373374347095624,-0.5539381612098552,-0.07655344761098166,-0.4208127063582994,0.5046993427483579,2.15,3.3,3.5,False,False,True
ARS,CRY,2021-10-18,2021-2022,8,2.0,2.0,0.265095691175314,-0.5024736023081691,-0.2938905060528099,-0.052947884693725134,0.5299708752378283,0.7399760648297681,-0.09929840886755174,0.015601181226222127,0.40655217706407754,0.41647397726535773,0.10369726035035787,0.5790408350134617,0.525835838017559,-0.701367679135856,-0.6559874610048657,0.8791511259621003,-0.7275872244991631,0.21208899880126847,-0.7604795790754182,-0.8693913272564544,-0.6937129025966379,-0.7668729236183552,-0.6878495155938397,-0.7962796397807592,-0.7342694958381344,0.41514226435735074,-0.02061437509828057,0.30368817243432233,1.6,3.8,6.0,False,True,False
ARS,AVL,2021-10-22,2021-2022,9,3.0,1.0,0.11158183247861739,-0.3489597436114725,-0.10113640896554185,-0.31798476818871874,0.44931772184325036,0.7834724808320984,-0.13644931472561966,-0.15654312183958488,0.47831622248426886,0.16675747599355203,0.12554438302606313,0.633673691898832,0.6149165296933772,-0.29934533850778466,-0.19544588491477577,0.26509569117531395,-0.24570198178099295,-0.0529478846937251,-0.3572138121025287,-0.17344867121916901,-0.3222038440159591,-0.31303794280850045,0.3706701543539819,-0.3326755265500591,-0.3036219759763507,-0.24045201826709262,-0.8382953509285518,0.3036881724343222,1.83,3.75,4.2,False,False,True
ARS,WAT,2021-11-07,2021-2022,11,1.0,0.0,0.265095691175314,-0.19544588491477582,0.35665457161671976,-0.02885362255781667,0.6912771820269841,0.7834724808320985,-0.09929840886755184,-0.17219260393647642,0.37067015435398193,0.2139864664514805,0.014827608788166908,0.7429394056695726,0.4819602734608127,-0.09833416819374903,0.11158183247861739,-0.041932026218079246,0.1398062123935432,-0.2216077196450847,-0.11525435191879496,-0.04295942321217798,-0.359354749874027,-0.4225843174867413,-0.4007933339130744,-0.618220917134776,-0.06034130482485289,-0.5136163026939439,-0.5750419635880741,0.10267700212028666,1.36,4.75,8.5,False,False,True
ARS,NEW,2021-11-27,2021-2022,13,2.0,0.0,0.4186095498720105,-0.5024736023081691,0.6698799793835304,-0.6553044380914378,0.85258348881614,0.8704653128367589,0.12360702628085547,0.21904444848581228,0.5500802679044601,0.6135328684863695,0.44991861122806026,0.4697751212427212,0.43675514634174084,-0.29934533850778466,-0.3489597436114725,0.26509569117531406,-0.8480585351787056,0.18799473666535976,-0.6798264256808404,-0.564916415240142,-0.6565619967385701,-0.8920687803934879,-0.5263804133984091,-1.1019109228590778,-0.8175847941776885,0.4697751212427212,0.2811963265496406,-0.2993453385077846,1.44,4.75,7.0,False,False,True
ARS,SOU,2021-12-11,2021-2022,16,3.0,0.0,0.5721234085687071,-0.5024736023081691,0.6216914551117133,-0.7516814866350718,0.85258348881614,0.6529832328251074,0.3465124614292628,0.45378667993918553,0.3347881316438864,0.981050414923353,0.5224954933371828,0.30587655058661034,0.09372800526172467,0.10267700212028666,-0.6559874610048657,0.26509569117531406,-0.36617329246053554,0.4048430958885363,-0.7604795790754183,-0.3474343352284903,-0.47080746744823065,-0.2817389786147172,-0.00609108410202226,-0.19316000301341996,-0.4295206490227879,-0.24045201826709253,-0.3436980777434121,-0.09833416819374893,1.61,4.0,5.5,False,False,True
ARS,WHU,2021-12-15,2021-2022,17,2.0,0.0,0.5721234085687072,-0.6559874610048656,0.7903512900630727,-0.8480585351787058,0.6912771820269842,0.7399760648297681,0.4951160848615343,0.6885289113925588,0.5141982451943645,0.9245927711575535,0.42473887661877274,-0.2950848751524628,0.3928795817849946,0.40419375759134013,-0.19544588491477582,-0.5024736023081691,-0.5107388652759867,-0.2697962439169016,-0.03460119852421713,-0.2169450872214993,-0.359354749874027,0.12514755590446294,0.011849927253025472,-0.11770219067259172,-0.14847037595735893,-0.24045201826709267,0.11234188113428392,0.0021714169632688573,2.1,3.6,3.3,False,False,True
ARS,MCI,2022-01-01,2021-2022,21,1.0,2.0,0.5721234085687072,-0.9630151783982587,1.0553881735580664,-0.9203413215864312,0.7719303354215621,0.7834724808320984,0.7551724258680095,0.7041783934894503,0.7294903814549384,0.8920210536003614,0.3917830474977936,-0.07655344761098168,0.003317751023580917,0.1026770021202867,0.7256372672654038,-0.8095013197015621,0.6457857172476218,-0.9203413215864314,1.0138897956052957,1.0009545608437502,1.2381342020228918,1.6431473193029433,1.2677207221063729,1.5716842266271018,1.6359581693684675,-0.6228820164646846,0.8475899781003651,-0.600862093978838,5.75,4.75,1.5,True,False,False
ARS,BUR,2022-01-23,2021-2022,23,0.0,0.0,0.265095691175314,-0.8095013197015621,0.5975971929758048,-0.7757757487709803,0.28801141505409456,0.2615154888041345,0.38366336728733064,0.32859082316405314,0.4424341997741733,0.38661656950459833,0.07333346273327597,-0.2950848751524628,0.06181850376590925,-0.19883975335076676,-0.6559874610048657,0.11158183247861739,-0.8239642730427971,0.18799473666535985,-1.002439039259152,-0.7389020792494634,-0.359354749874027,-0.7042749952307891,-1.1004927767599395,-1.2099404527570983,-0.5106142060732872,-0.4043505889232034,-1.0257636722164676,0.10267700212028663,1.36,4.75,9.0,False,True,False
ARS,BRE,2022-02-19,2021-2022,26,2.0,1.0,0.11158183247861739,-0.8095013197015621,0.5012201444321706,-0.7998700109068888,0.28801141505409456,0.6094868168227772,0.30936155557119493,0.5633330546174264,0.7294903814549383,0.45556003833398806,0.1288769949596453,-0.7867805871207953,-0.24265132300666323,-0.19883975335076676,-0.6559874610048656,0.8791511259621003,-0.8962470594505227,0.23618326093717693,-0.5185201188916846,-0.6519092472448026,-0.5451092791643666,-0.8294708520059215,-0.544321424753457,-0.8950805163709082,-1.0860451999384737,-0.513616302693944,0.05915937864125814,1.007227268533447,1.44,4.2,8.0,False,False,True
ARS,WOL,2022-02-24,2021-2022,20,2.0,1.0,0.11158183247861739,-0.6559874610048657,0.3084660473449026,-0.7275872244991632,0.36866456844867257,0.39200473681112546,0.012154308706651818,0.5633330546174264,0.9268415063604643,0.04678498299122804,0.11480596679563175,-0.6228820164646846,-0.2200487594471272,-0.600862093978838,-0.19544588491477594,-0.8095013197015621,-0.8721527973146141,0.1157119502576345,-0.03460119852421713,-0.695405663247133,-0.693712902596638,-0.6103781026494398,-0.9390236745645091,-0.34787566141008214,-0.8405427874979212,-0.24045201826709262,-0.5697237133387716,0.40419375759134024,1.65,3.8,5.5,False,False,True
ARS,LEI,2022-03-13,2021-2022,29,2.0,0.0,-0.0419320262180792,-0.5024736023081691,0.6216914551117132,-0.6312101759555292,0.36866456844867246,0.7399760648297681,0.3465124614292628,0.4850856441329686,1.231838699396277,0.3801022259931599,0.1085110331433099,-0.5136163026939439,-0.4859612719122561,-1.103390019763927,-0.04193202621807921,0.7256372672654038,0.1157119502576347,0.4530316201603535,0.36866456844867257,-0.08645583921450825,-0.24790203229982338,-0.14089363974269348,0.06567296131816894,-0.2121601715884487,-0.31880387478489164,0.08734512304512913,-0.8888187282969262,0.1026770021202867,1.5,4.5,6.0,False,False,True
ARS,LIV,2022-03-16,2021-2022,27,0.0,2.0,-0.04193202621807921,-0.5024736023081691,0.5253144065680792,-0.6312101759555293,0.28801141505409456,0.9574581448414197,0.30936155557119493,0.3442403052609447,1.1421336426210382,0.3513305421509736,0.12147119066279607,-0.7321477302354251,0.36894745566313303,-0.9023788494498914,0.11158183247861739,-0.5024736023081691,0.5735029308398962,-0.2938905060528102,0.4493177218432504,-0.042959423212178084,0.3465124614292626,0.46943616203607685,0.7833134155200815,0.0663280135255433,1.4437775478652293,-0.8414134440061657,-1.670601514944405,0.10267700212028666,3.5,4.0,1.9,True,False,False
ARS,BHA,2022-04-09,2021-2022,32,1.0,2.0,-0.1954458849147758,-0.5024736023081691,0.45303162016035364,-0.9203413215864312,0.28801141505409456,1.1314438088507413,0.3465124614292628,0.6572299471987757,1.0165465631357034,0.5125605440590741,0.5280498465598198,-0.40435058892320336,0.5178584626436052,-0.8018732642928738,-0.04193202621807929,-0.04193202621807923,-0.10113640896554185,-0.02885362255781665,-0.034601198524217155,-0.12995225521683867,-0.062147503009483886,0.5946320188112095,0.08361397267321673,0.029413400294058877,0.6006267286689425,0.3058765505866103,0.18413825949986867,0.10267700212028666,1.61,3.8,5.75,True,False,False
ARS,MUN,2022-04-23,2021-2022,34,3.0,1.0,-0.0419320262180792,-0.19544588491477582,0.6216914551117132,-0.8721527973146144,0.2073582616595167,1.0879473928484107,0.606568802435738,0.4850856441329686,0.9089004950054165,0.34644478451739485,0.39104246706810863,-0.24045201826709253,0.6175756548180286,-0.8018732642928738,-0.19544588491477585,0.7256372672654038,-0.3902675545964439,0.0675234259858174,-0.03460119852421717,-0.2169450872214993,0.16075793213892337,-0.21914105022715108,0.19126004080350353,0.18684336848715372,-0.467290250936719,0.19661083681586974,-0.19744619588759116,0.00217141696326868,2.05,3.5,3.5,False,False,True
ARS,LEE,2022-05-08,2021-2022,36,2.0,1.0,0.11158183247861739,-0.19544588491477582,0.7662570279271642,-0.5830216516837122,0.12670510826493878,0.8269688968344286,0.6065688024357379,0.29729185897027,0.4603752111292209,0.23190091110793615,0.15146469806503549,-0.45898344580857364,0.6029504666324464,-0.5003565088218203,-0.19544588491477577,0.2650956911753142,-0.4625503410041695,0.8385398143348896,-0.2765606587079509,-0.30393791922615987,-0.39650565573209495,-0.2191410502271512,-0.7416725496589831,-0.42984781726234883,-0.3732365363667336,1.6716979727208674,0.015283814084511738,1.0072272685334471,1.45,4.5,7.0,False,False,True
ARS,EVE,2022-05-22,2021-2022,38,5.0,1.0,0.11158183247861739,-0.19544588491477582,0.5012201444321707,-0.7516814866350717,0.4493177218432504,0.43550115281345575,0.27221064971312703,0.42248771574540245,0.2630240862236949,0.10595693655346028,0.31735471431445866,-0.24045201826709253,1.1587076176845656,-0.5003565088218203,-0.3489597436114724,0.11158183247861739,-0.41436181673235256,-0.07704214682963366,-0.5991732722862625,-0.12995225521683876,-0.2850529381578912,-0.8294708520059215,-0.02403209545707017,-0.6068208159897588,-1.094932165094693,0.3058765505866104,0.03256812739474522,-0.1988397533507668,1.36,4.75,9.0,False,False,True
ARS,LEI,2022-08-13,2022-2023,2,4.0,2.0,0.5721234085687071,-0.04193202621807922,0.9349168628785238,-0.5830216516837122,0.6106240286324063,0.5224939848181165,0.3465124614292628,0.8450237323614742,0.4244931884191253,0.3312446496573719,0.4958345978685255,-0.40435058892320336,0.271889388613361,-0.701367679135856,0.26509569117531395,0.11158183247861737,-0.583021651683712,0.18799473666535982,-0.5185201188916845,-0.5649164152401419,-0.24790203229982347,0.5163846083267516,-0.8134365950791743,0.2997586560187529,0.3754902780447253,0.25124369370124,-0.6933730316350564,0.6052049279053758,1.53,4.33,5.75,False,False,True
ARS,FUL,2022-08-27,2022-2023,4,2.0,1.0,1.1861788433554934,-0.04193202621807921,1.464990629868511,-0.6553044380914378,1.0138897956052957,0.8269688968344286,0.606568802435738,0.8606732144583658,0.8730184722953208,0.47836024062402255,0.3591975085916569,-0.7321477302354251,0.3636292054138304,-0.701367679135856,-0.6559874610048656,-0.04193202621807921,-0.631210175955529,0.1879947366653599,-0.6798264256808404,-0.825894911254124,-0.990920149461181,-0.4851822458743074,-0.7596135610140309,-0.2192173770591736,-0.6094816934362246,0.5244079781280914,0.5657227148873284,0.1026770021202866,1.3,5.75,9.0,False,False,True
ARS,AVL,2022-08-31,2022-2023,5,2.0,1.0,1.3396927020521903,-0.19544588491477582,1.6336504648198704,-0.6071159138196208,1.3365024091836075,0.8704653128367591,0.45796517900346645,0.9702195891366067,1.0883106085558947,0.4707601731940111,0.5958129558759904,-0.4589834458085737,0.6627807819371003,-0.600862093978838,-0.1954458849147757,0.26509569117531395,-0.5348331274118949,0.428937358024445,-0.19590750531337292,-0.34743433522849027,-0.39650565573209484,-0.31303794280850034,-0.4725573793332657,-0.6497069107733948,-0.1599493726174753,-0.0765534476109817,-0.7199642828815694,0.002171416963268835,1.45,4.5,6.0,False,False,True
ARS,TOT,2022-10-01,2022-2023,9,3.0,1.0,1.1861788433554934,-0.19544588491477582,1.657744726955779,-0.9444355837223398,1.4978087159727633,1.1749402248530716,0.7551724258680095,1.0484669996210643,1.6265409492073293,0.5793325650513179,0.938331404605268,-0.45898344580857364,0.6627807819371003,-0.8018732642928738,0.572123408568707,-0.5024736023081691,0.3084660473449026,-0.36617329246053576,0.5299708752378283,0.17452265679947362,0.23505974385505915,-0.18784208603336797,-0.3290292884928831,0.15264306505210218,0.08222042788949513,-0.5136163026939439,0.7691457869231522,-0.8018732642928738,2.05,3.75,3.3,False,False,True
ARS,LIV,2022-10-09,2022-2023,10,3.0,2.0,1.33969270205219,-0.19544588491477582,1.754121775499413,-0.6312101759555292,1.4978087159727633,1.392422304864723,0.7923233317260775,1.048466999621064,1.644481960562377,0.5695610497841603,0.899080641831967,-0.4589834458085737,0.37293614335011,-0.701367679135856,-0.04193202621807921,-0.19544588491477582,0.16390047452945167,-0.19751345750917623,0.36866456844867257,0.9139617288390893,0.6808706141518736,1.2206113026868715,1.3036027448164682,0.6547903773921461,1.6852067679425147,0.19661083681586972,0.3330492664803409,-0.3998509236648025,2.5,3.6,2.62,False,False,True
ARS,NFO,2022-10-30,2022-2023,14,5.0,0.0,1.032664984658797,-0.04193202621807922,1.3927078434607856,-0.6312101759555292,1.3365024091836075,0.7834724808320985,0.8294742375841453,0.5789825367143179,1.6085999378522815,0.2123578805736209,0.510646206462224,-0.24045201826709253,0.6694285947487287,-0.701367679135856,-0.9630151783982589,0.7256372672654037,-0.631210175955529,0.5012201444321703,-0.9217858858645741,-0.825894911254124,-0.8794674318869774,-0.8138213699090299,-1.0646107540498437,-0.7908510201878938,-0.9927320657981731,-0.021920590725611377,1.2743795606068968,0.6052049279053757,1.2,7.0,12.0,False,False,True
ARS,WHU,2022-12-26,2022-2023,17,3.0,1.0,1.1861788433554934,-0.3489597436114724,1.2963307949171514,-0.6553044380914377,1.4978087159727633,1.087947392848411,1.2009832961648241,0.8763226965552573,2.0033021876633335,0.5212463354076587,0.7350420766567562,-0.0765534476109817,0.7252702223664057,-0.600862093978838,-0.8095013197015624,-0.19544588491477585,-0.10113640896554207,-0.5589273895478037,-0.35721381210252884,-0.12995225521683862,-0.39650565573209484,-0.2504400144209342,-0.41873434526812225,-0.529734417771071,-0.08589132964898276,-0.295084875152463,0.14824007031707637,0.20318258727730446,1.5,4.33,6.5,False,False,True
ARS,NEW,2023-01-03,2022-2023,19,0.0,0.0,1.33969270205219,-0.3489597436114724,1.1758594842376089,-0.6071159138196208,1.2558492557890297,1.0009545608437502,1.2009832961648241,0.7980752860707995,1.7700690400477117,0.6900764047457708,0.6791282542155443,-0.131186304496352,1.2570952472966634,-0.5003565088218203,0.8791511259621003,-0.6559874610048656,0.2602775230730856,-0.46255034100416975,0.2880114150540947,-0.12995225521683873,0.04930521456471974,-0.2191410502271512,0.2989061089337906,-0.5975921626818878,0.0033486121280507488,-0.40435058892320336,0.38357264384871526,-0.39985092366480235,1.8,3.8,4.33,False,True,False
ARS,MUN,2023-01-22,2022-2023,21,3.0,2.0,1.032664984658797,-0.5024736023081691,0.8626340764707983,-0.4625503410041697,0.9332366422107178,0.9574581448414199,1.0152287668744848,0.9076216607490404,1.5906589264972335,0.7497912202672895,0.5432317453683606,-0.07655344761098169,1.3315507507868996,-0.600862093978838,-0.1954458849147759,-0.19544588491477582,0.21208899880126864,-0.6553044380914379,0.5299708752378283,0.0440334087924827,0.3465124614292628,0.3285908231640531,0.4065521770640775,0.36164491937741766,0.34956996300575305,-0.021920590725611432,1.0696269260087476,0.002171416963268613,1.8,3.8,4.2,False,False,True
ARS,BRE,2023-02-11,2022-2023,23,1.0,1.0,1.032664984658797,-0.34895974361147236,1.031293911422158,-0.7516814866350718,0.6106240286324062,0.9574581448414199,1.2009832961648241,0.7980752860707996,1.9853611763082852,0.8963639492746538,0.2843988851934795,0.14197797993049946,1.3155960000389917,-0.600862093978838,-0.19544588491477582,-0.04193202621807921,-0.31798476818871846,0.1639004745294513,-0.3572138121025287,-0.6084128312424723,-0.3965056557320949,-0.5947286205525483,-0.4546163679782179,-0.8017082593736244,-0.35324086476524064,-0.6775148733500547,-0.33439113980713253,1.2082384388474827,1.44,4.75,7.0,False,True,False
ARS,MCI,2023-02-15,2022-2023,12,1.0,3.0,0.7256372672654037,-0.5024736023081691,0.7662570279271643,-0.5348331274118953,0.6912771820269843,1.5664079688740444,1.200983296164824,1.2049618205899797,2.1647712898587637,1.2633386337523507,0.5487860985909976,-0.07655344761098168,1.1666849930585195,-0.600862093978838,-0.19544588491477594,-0.5024736023081691,0.5253144065680793,-0.5348331274118954,0.12670510826493883,0.39200473681112546,0.9409269551583488,1.0797659638148474,0.4065521770640775,1.7844861146674234,0.7383746885903386,-0.7867805871207953,-0.2785495121894555,-0.5003565088218203,2.9,3.5,2.35,True,False,False
ARS,EVE,2023-03-01,2022-2023,7,4.0,0.0,0.11158183247861737,-0.04193202621807916,0.5975971929758048,-0.1975134575091762,-0.03460119852421699,0.9574581448414197,0.7180215200099417,1.1110649280086304,1.5368358924320902,1.0065649270098198,0.45843528616943685,-0.29508487515246284,0.862215166285947,-0.600862093978838,-0.9630151783982589,0.11158183247861737,-1.0408126322659736,0.8385398143348896,-0.8411327324699961,-0.8693913272564544,-0.693712902596638,-0.12524415764580193,-0.6519674928837439,-0.1671026289676662,0.20367561835782277,0.03271226615975894,0.5697114025743055,0.40419375759134013,1.36,4.75,10.0,False,False,True
ARS,BOU,2023-03-04,2022-2023,26,3.0,2.0,0.26509569117531395,-0.19544588491477577,0.6698799793835304,-0.14932493323735918,-0.03460119852421699,0.8269688968344286,0.9409269551583488,1.2206113026868715,1.4650718470118989,0.988107620394078,0.583593378786189,-0.4589834458085737,-0.2453104481313145,-0.39985092366480235,-0.9630151783982589,0.11158183247861739,-0.7516814866350715,0.4530316201603536,-0.6798264256808404,-0.825894911254124,-0.5079583733062986,-0.8920687803934877,-0.7237315383039351,-0.473819635964558,-0.8005514442949352,-0.24045201826709253,0.13228531956916853,0.20318258727730448,1.22,7.0,12.0,False,False,True
ARS,CRY,2023-03-19,2022-2023,28,4.0,1.0,0.7256372672654038,0.11158183247861744,0.9108226007426155,-0.07704214682963365,0.36866456844867257,1.3054294728600624,1.27528510788096,1.4240545699464615,2.0930072444385726,1.517940892657735,0.6121057253290587,-0.34971773203783313,0.1070236308849812,-0.29934533850778455,-0.8095013197015624,-0.19544588491477577,-0.631210175955529,-0.19751345750917632,-0.5185201188916845,-0.695405663247133,-0.5822601850224343,-0.5790791384556568,-0.7237315383039352,-0.9683668808745904,-0.6217012705260259,0.25124369370123995,1.169344118183171,0.10267700212028667,1.25,5.5,15.0,False,False,True
ARS,LEE,2023-04-01,2022-2023,29,4.0,1.0,0.8791511259621003,-0.04193202621807918,0.5494086687039879,0.019334901714000385,0.36866456844867257,1.087947392848411,1.200983296164824,1.5023019804309192,1.752128028692664,1.4147971203932936,0.889453096246063,-0.6228820164646846,0.2120590733087071,-0.09833416819374893,-0.1954458849147757,-0.04193202621807916,-0.5830216516837121,0.23618326093717695,-0.7604795790754183,-0.5649164152401419,-0.3593547498740271,-0.29738846071160896,-0.5084394020433614,-0.3191039775678959,-0.23474799601565266,1.562432258950127,0.15488788312870433,0.10267700212028677,1.29,6.0,9.0,False,False,True
ARS,SOU,2023-04-21,2022-2023,32,3.0,3.0,1.3396927020521903,-0.04193202621807918,1.079482435693975,-0.2938905060528102,0.12670510826493883,0.6964796488274378,1.2752851078809597,1.4553535341402448,1.357425778881612,1.3420536178488978,0.9412937263240078,-0.4589834458085738,0.28651457679894315,0.20318258727730454,-0.9630151783982589,-0.34895974361147236,-0.9685298458582483,-0.07704214682963366,-0.2765606587079509,-0.34743433522849027,-0.7680147143127737,-0.18784208603336788,-0.7775545723690785,-0.23658895975634264,-0.4043409144135005,1.2892679745232756,0.47531246064918464,-0.2993453385077846,1.2,7.0,13.0,False,True,False
ARS,CHE,2023-05-02,2022-2023,34,3.0,1.0,1.6467204194455836,-0.04193202621807916,1.272236532781243,-0.41436181673235273,0.5299708752378284,1.218436640855402,1.7953977898939102,1.6274978372060516,2.200653312568859,1.6411705574157782,1.1612461139404302,-0.18581916138172228,0.14691050775475056,0.3036881724343224,-0.5024736023081691,-0.34895974361147253,-0.29389050605281,-0.12523067110145067,-0.5185201188916845,0.0005369927901524241,0.3093615555711949,0.7198278755863419,-0.18550119765250064,0.5038747527104896,0.3429047391385887,1.1253694038671647,-0.03391000072153688,-0.19883975335076684,1.6,4.0,5.5,False,False,True
ARS,BHA,2023-05-14,2022-2023,36,0.0,3.0,1.4932065607488867,0.11158183247861744,1.1035766978298833,-0.5107388652759868,0.85258348881614,1.2184366408554017,1.6467941664616386,1.3458071594620038,2.3082993806991463,1.292110317594537,0.8735306170078371,-0.3497177320378332,0.3343788290426664,0.1026770021202867,0.1115818324786173,0.11158183247861735,1.1999537463735175,-0.17341919537326764,0.6912771820269841,1.00095456084375,0.7551724258680097,1.1110649280086307,0.8371364495852249,1.1270802819714305,1.1068134523585886,0.1966108368158698,0.5537566518263977,-0.600862093978838,1.73,4.2,4.2,True,False,False
ARS,WOL,2023-05-28,2022-2023,38,5.0,0.0,1.032664984658797,0.26509569117531406,0.8144455521989814,-0.41436181673235273,0.28801141505409456,0.6529832328251074,1.163832390306756,0.751126839780125,1.4112488129467553,0.5331892985119624,0.47657950669671745,-0.5682491595793143,-0.04454650122014216,0.20318258727730454,-0.6559874610048657,0.8791511259621003,-0.8239642730427971,1.199953746373517,-0.9217858858645741,-0.6519092472448027,-0.7680147143127737,0.4850856441329685,-0.7057905269488873,0.2031292272657498,-0.11588483705122235,-0.3497177320378332,-0.46468827091504583,1.107732853690465,1.36,5.25,8.0,False,False,True
ARS,NFO,2023-08-12,2023-2024,1,2.0,1.0,1.1861788433554934,0.11158183247861744,1.1035766978298833,-0.48664460314007824,0.5299708752378283,0.6094868168227772,1.2752851078809597,0.5789825367143179,1.3753667902366595,0.4734744829904437,0.20182416728361038,-0.2950848751524629,-0.4886203970369074,-0.19883975335076673,-0.19544588491477582,0.4186095498720106,-0.8239642730427971,0.30846604734490235,-0.43786696549710663,-1.0868734072681059,-0.990920149461181,-1.5962954747536073,-0.9031416518544134,-1.39288493303666,-1.5503891293509215,0.6336736918988319,0.4633463975882539,0.002171416963268813,1.18,7.0,15.0,False,False,True
ARS,FUL,2023-08-26,2023-2024,3,2.0,2.0,0.8791511259621003,0.11158183247861744,0.3807488337526282,-0.36617329246053576,0.7719303354215621,0.7834724808320984,0.9409269551583488,0.7667763218770165,1.4112488129467553,0.799191658562364,0.3166141338847737,0.03271226615975884,-0.44474483248016117,-0.5003565088218203,-0.5024736023081691,-0.5024736023081691,-0.3179847681887184,0.42893735802444494,-0.9217858858645741,-0.7389020792494632,-0.28505293815789123,0.17209600219513757,-0.41873434526812214,0.2595868710315493,0.36512215202913634,-0.7321477302354251,0.2811963265496406,0.5046993427483579,1.2,7.0,13.0,False,True,False
ARS,MUN,2023-09-03,2023-2024,4,3.0,1.0,0.7256372672654037,-0.041932026218079156,0.5735029308398962,-0.5348331274118954,1.0945429489998737,0.6094868168227772,1.3124360137390276,0.7198278755863419,1.2138976880412293,0.7242767081808223,0.324019938181623,-0.07655344761098172,0.22003644868266087,-0.701367679135856,-0.6559874610048657,-0.19544588491477582,0.2602775230730855,0.42893735802444466,0.44931772184325036,1.2184366408554017,0.5694178965776701,0.3129413410671615,0.5859622906145556,0.30735872344876425,0.6846826074381814,0.797572262554943,-0.06316037709270118,0.7057105130623934,1.75,3.8,4.5,False,False,True
ARS,TOT,2023-09-24,2023-2024,6,2.0,2.0,0.7256372672654038,-0.041932026218079156,0.7180685036553472,-0.5107388652759868,0.7719303354215621,0.7834724808320985,1.200983296164824,0.7198278755863419,1.2856617334614204,0.8176489651781061,0.34364531956827354,0.14197797993049943,0.608268716881749,-0.9023788494498917,1.032664984658797,-0.04193202621807921,0.5253144065680794,-0.028853622557816705,0.7719303354215621,0.13102624079714328,0.6065688024357381,0.4381371978422939,0.6936083587448427,0.49898899507691086,0.17590385224463811,0.4151422643573509,0.42877777096778713,-0.2993453385077848,1.67,4.33,4.33,False,True,False
ARS,MCI,2023-10-08,2023-2024,8,1.0,0.0,1.032664984658797,-0.19544588491477577,0.9349168628785238,-0.5830216516837123,0.933236642210718,0.6094868168227772,1.200983296164824,0.8137247681676911,1.3215437561715162,0.8876781579260691,0.5928506341572507,0.4697751212427212,0.8303056647901317,-0.9023788494498917,0.2650956911753139,-0.34895974361147236,1.079482435693975,-0.8239642730427974,1.4978087159727633,1.9578757128950173,2.2783595660487928,1.486652498334028,1.231838699396277,2.5401499619942784,0.6780173835710172,-0.5682491595793143,0.5683818400119797,-0.9023788494498917,2.9,3.3,2.4,False,False,True
ARS,SHU,2023-10-28,2023-2024,10,5.0,0.0,0.4186095498720106,-0.19544588491477577,0.35665457161671965,-0.5830216516837122,0.44931772184325036,0.5659904008204467,0.7180215200099415,0.782425803973908,1.0883106085558947,0.8035345542366563,0.565819448473751,0.36050940747198057,1.1267981161887501,-0.9023788494498917,-0.6559874610048657,0.4186095498720107,-0.77577574877098,0.573502930839896,-0.6798264256808404,-0.6084128312424723,-0.7680147143127738,-0.5164812100680906,-0.5443214247534568,-0.7599078885085614,-0.2628900523436798,0.5244079781280915,-0.646838341953659,0.9067216833764291,1.13,8.5,19.0,False,False,True
ARS,BUR,2023-11-11,2023-2024,12,3.0,1.0,0.8791511259621003,-0.34895974361147236,0.8385398143348898,-0.8721527973146144,0.36866456844867246,0.3485083208087952,0.8666251434422131,0.610281500908101,1.2138976880412293,0.46153151988613994,0.521754912907498,-0.24045201826709256,1.3049594995403868,-1.0028844346069092,-0.5024736023081691,0.26509569117531395,-0.7034929623632545,0.5494086687039875,-0.6798264256808404,-0.825894911254124,-0.6194110908805022,0.1094980738075714,-0.4904983906883135,-0.2224745488148928,-0.3132495215622547,-0.7321477302354251,-0.5843489015243537,0.40419375759134013,1.18,7.0,17.0,False,False,True
ARS,WOL,2023-12-02,2023-2024,14,2.0,1.0,1.032664984658797,-0.5024736023081691,0.5012201444321706,-0.9444355837223398,0.12670510826493872,0.2180190728018041,0.2350597438550591,0.4850856441329685,0.9986055517806556,0.20910070881790163,0.2240415801741582,-0.24045201826709256,1.2424700591110813,-0.7013676791358558,0.11158183247861723,0.4186095498720107,-0.05294788469372493,0.4048430958885364,0.046051954870360755,-0.12995225521683879,-0.17360022058368757,0.25034341267959526,-0.16756018629745278,0.2709869721765666,-0.18179649529318068,0.14197797993049935,0.6548034065631467,0.10267700212028677,1.25,5.5,12.0,False,False,True
