Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss_x,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Standard Gls,Standard Sh,Standard SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,SoTA,Saves,CS,PSxG,launched cmp,lauched att,passes att (gk),Thr,pass avglen,goal kick att,goal kick avglen,crosses faced,crosses stp,#OPA,sweeper avgdist,passes cmp,passes att,total passing dist,progressive passing dist,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK,TB,Sw,Crs,TI,CK,inswing conrner kicks,outswing corner kicks,straight corner kicks,passes offside,passes blocked,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl + Int,Clr,Err,Poss_y,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Season,Team
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,1,3,Manchester City,0.4,1.9,29,55097,Kurt Zouma,3-4-3,4-1-4-1,John Brooks,Match Report,,1,3,2,10.3,0.0,0,0,0.4,0.4,12,9,0,2.0,3.0,15.0,26.0,7.0,32.3,11.0,40.6,12.0,1.0,0.0,4.5,266.0,333.0,4730.0,1620.0,0,0.1,0.1,2.0,12.0,1.0,0.0,15.0,297.0,36.0,6.0,0.0,8.0,6,13.0,2.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,9,12.0,2.0,0.0,7.0,15.0,46.7,8.0,9.0,7.0,2.0,4,18,18.0,0.0,29.0,418.0,87.0,247.0,145.0,28.0,5.0,418.0,12.0,7.0,4.0,231.0,1192.0,542.0,5.0,4.0,1.0,9.0,15.0,265.0,15.0,1,0,0,12,3,0,6,4,9,0.0,0.0,0,22.0,6.0,8.0,2023-2024,West Ham United
2023-08-12,15:00,Premier League,Matchweek 1,Sat,Away,W,1,0,Sheffield Utd,1.9,0.5,68,31194,Joel Ward,4-2-3-1,3-4-3,John Brooks,Match Report,,1,24,8,18.5,1.0,0,0,1.9,1.9,1,1,1,0.0,6.0,12.0,22.0,5.0,39.5,6.0,40.8,11.0,1.0,0.0,6.0,503.0,617.0,9305.0,3509.0,1,1.7,1.3,20.0,36.0,8.0,1.0,42.0,553.0,62.0,19.0,1.0,5.0,17,31.0,5.0,1.0,4.0,0.0,2.0,17.0,26.0,7.0,2.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,9,7.0,8.0,6.0,9.0,11.0,81.8,2.0,13.0,3.0,10.0,4,25,16.0,0.0,68.0,745.0,49.0,208.0,371.0,176.0,31.0,745.0,19.0,13.0,4.0,472.0,2432.0,1306.0,18.0,19.0,5.0,27.0,18.0,497.0,42.0,0,0,0,11,18,2,17,4,9,0.0,0.0,0,55.0,31.0,13.0,2023-2024,Crystal Palace
2023-08-21,20:00,Premier League,Matchweek 2,Mon,Home,L,0,1,Arsenal,1.0,2.0,47,24189,Joel Ward,4-2-3-1,4-3-3,David Coote,Match Report,,0,14,2,16.4,1.0,0,0,1.0,1.0,3,2,0,1.1,4.0,11.0,21.0,5.0,33.4,6.0,43.7,17.0,3.0,2.0,12.8,392.0,471.0,7105.0,2205.0,0,0.7,0.8,10.0,40.0,7.0,1.0,46.0,434.0,37.0,11.0,2.0,4.0,21,17.0,1.0,1.0,0.0,0.0,0.0,7.0,16.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10,7.0,4.0,3.0,6.0,12.0,50.0,6.0,7.0,4.0,3.0,5,19,19.0,0.0,47.0,574.0,63.0,187.0,200.0,192.0,28.0,574.0,24.0,10.0,9.0,317.0,1538.0,831.0,17.0,10.0,7.0,14.0,5.0,388.0,45.0,2,0,0,14,10,0,21,5,10,0.0,1.0,0,43.0,14.0,13.0,2023-2024,Crystal Palace
2023-08-26,15:00,Premier League,Matchweek 3,Sat,Away,D,1,1,Brentford,0.8,1.0,40,16997,Joel Ward,4-2-3-1,4-3-3,Peter Bankes,Match Report,,1,15,5,16.9,1.0,0,0,0.8,0.8,1,0,0,0.6,4.0,16.0,17.0,2.0,40.1,6.0,58.0,19.0,1.0,1.0,13.0,301.0,382.0,4674.0,1770.0,1,0.6,0.4,11.0,18.0,10.0,3.0,26.0,343.0,37.0,10.0,1.0,2.0,17,13.0,6.0,0.0,5.0,0.0,2.0,10.0,16.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,9,8.0,8.0,4.0,11.0,15.0,73.3,4.0,12.0,6.0,6.0,6,26,25.0,0.0,40.0,508.0,56.0,165.0,208.0,141.0,20.0,508.0,22.0,17.0,5.0,311.0,1432.0,718.0,18.0,17.0,4.0,23.0,4.0,298.0,26.0,0,0,0,15,9,2,17,6,9,0.0,0.0,0,51.0,17.0,19.0,2023-2024,Crystal Palace
2023-09-03,14:00,Premier League,Matchweek 4,Sun,Home,W,3,2,Wolves,2.1,1.2,43,24741,Joel Ward,4-3-3,4-4-2,Robert Jones,Match Report,,3,16,10,13.8,1.0,0,0,2.1,2.1,4,2,0,0.7,5.0,16.0,23.0,4.0,32.6,13.0,37.5,21.0,1.0,1.0,15.0,334.0,431.0,5697.0,2175.0,3,1.9,1.0,12.0,31.0,11.0,3.0,36.0,381.0,49.0,13.0,1.0,3.0,17,16.0,4.0,3.0,0.0,0.0,1.0,5.0,20.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,13,12.0,9.0,3.0,10.0,19.0,52.6,9.0,6.0,2.0,4.0,10,34,20.0,0.0,43.0,545.0,59.0,177.0,227.0,147.0,29.0,545.0,16.0,5.0,10.0,305.0,1332.0,739.0,10.0,5.0,5.0,15.0,16.0,332.0,36.0,1,0,0,12,10,1,17,10,13,0.0,0.0,0,58.0,12.0,13.0,2023-2024,Crystal Palace
2023-09-16,15:00,Premier League,Matchweek 5,Sat,Away,L,1,3,Aston Villa,1.2,3.0,34,40809,Joel Ward,4-4-1-1,4-2-3-1,Darren England,Match Report,,1,6,3,16.1,0.0,0,0,1.2,1.2,5,2,0,2.5,6.0,15.0,20.0,3.0,47.0,2.0,68.0,19.0,2.0,2.0,13.8,248.0,339.0,4166.0,1812.0,1,1.2,0.8,6.0,18.0,7.0,0.0,27.0,298.0,41.0,14.0,5.0,1.0,14,19.0,2.0,0.0,2.0,0.0,0.0,18.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,13,8.0,12.0,3.0,9.0,15.0,60.0,6.0,18.0,6.0,12.0,12,35,36.0,1.0,34.0,479.0,73.0,167.0,200.0,123.0,19.0,479.0,28.0,13.0,13.0,224.0,1270.0,716.0,17.0,14.0,4.0,12.0,13.0,244.0,24.0,3,0,0,9,13,0,14,12,13,0.0,1.0,0,69.0,6.0,11.0,2023-2024,Crystal Palace
2023-09-23,15:00,Premier League,Matchweek 6,Sat,Home,D,0,0,Fulham,0.3,0.6,51,25072,Joel Ward,4-2-3-1,4-3-3,Paul Tierney,Match Report,,0,7,3,18.9,1.0,0,0,0.3,0.3,5,5,1,0.5,4.0,14.0,26.0,6.0,33.4,6.0,62.2,14.0,0.0,0.0,8.0,411.0,521.0,7412.0,2625.0,0,0.2,0.5,5.0,31.0,6.0,0.0,33.0,473.0,45.0,15.0,1.0,3.0,15,20.0,3.0,1.0,2.0,0.0,3.0,9.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9,4.0,5.0,5.0,5.0,12.0,41.7,7.0,8.0,2.0,6.0,5,19,24.0,0.0,51.0,620.0,63.0,218.0,274.0,137.0,15.0,620.0,29.0,15.0,12.0,347.0,1580.0,688.0,12.0,5.0,2.0,14.0,15.0,406.0,33.0,3,0,0,10,15,3,15,5,9,0.0,0.0,0,58.0,13.0,16.0,2023-2024,Crystal Palace
2023-09-30,15:00,Premier League,Matchweek 7,Sat,Away,W,1,0,Manchester Utd,0.9,1.3,23,73428,Joel Ward,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,,1,8,2,13.5,0.0,0,0,0.9,0.9,3,3,1,0.3,6.0,20.0,13.0,0.0,49.4,11.0,60.5,24.0,2.0,0.0,7.0,166.0,248.0,3163.0,1718.0,0,0.8,0.5,6.0,16.0,1.0,1.0,17.0,203.0,45.0,12.0,1.0,1.0,10,17.0,4.0,1.0,1.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,10,20.0,4.0,2.0,8.0,21.0,38.1,13.0,18.0,8.0,10.0,17,43,40.0,0.0,23.0,413.0,85.0,218.0,125.0,72.0,8.0,413.0,23.0,10.0,10.0,149.0,811.0,339.0,11.0,4.0,2.0,20.0,22.0,165.0,17.0,2,0,0,8,9,0,10,17,10,0.0,0.0,0,62.0,13.0,10.0,2023-2024,Crystal Palace
2023-10-07,17:30,Premier League,Matchweek 8,Sat,Home,D,0,0,Nott'ham Forest,0.8,1.0,52,25017,Marc Guéhi,4-3-3,4-3-3,Craig Pawson,Match Report,,0,8,2,15.2,0.0,0,0,0.8,0.8,5,5,1,0.8,4.0,9.0,39.0,8.0,27.6,5.0,17.2,15.0,2.0,0.0,7.2,483.0,561.0,9224.0,2750.0,0,0.7,0.4,5.0,50.0,6.0,2.0,37.0,526.0,35.0,14.0,0.0,2.0,13,12.0,3.0,2.0,0.0,1.0,0.0,5.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10,10.0,3.0,5.0,8.0,17.0,47.1,9.0,8.0,4.0,4.0,6,24,21.0,0.0,52.0,664.0,75.0,204.0,318.0,147.0,18.0,664.0,17.0,9.0,4.0,404.0,2106.0,1248.0,15.0,10.0,4.0,17.0,16.0,480.0,37.0,0,0,0,7,12,0,13,6,10,0.0,0.0,0,37.0,10.0,13.0,2023-2024,Crystal Palace
2023-10-21,15:00,Premier League,Matchweek 9,Sat,Away,L,0,4,Newcastle Utd,1.2,2.4,41,52189,Joel Ward,4-3-3,4-3-3,Tim Robinson,Match Report,,0,17,3,17.8,1.0,0,0,1.2,1.2,7,3,0,3.0,2.0,10.0,12.0,2.0,37.5,5.0,58.6,14.0,1.0,0.0,7.0,329.0,427.0,5222.0,2045.0,0,0.8,0.5,11.0,24.0,5.0,1.0,32.0,382.0,44.0,6.0,0.0,3.0,15,20.0,8.0,3.0,4.0,0.0,1.0,15.0,16.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11,9.0,9.0,2.0,5.0,14.0,35.7,9.0,7.0,0.0,7.0,11,31,24.0,1.0,41.0,546.0,53.0,161.0,282.0,107.0,16.0,546.0,14.0,8.0,4.0,297.0,1321.0,681.0,10.0,13.0,2.0,15.0,4.0,328.0,32.0,3,0,0,12,7,1,15,11,11,0.0,0.0,0,53.0,10.0,14.0,2023-2024,Crystal Palace
2023-10-27,20:00,Premier League,Matchweek 10,Fri,Home,L,1,2,Tottenham,0.6,1.1,25,25074,Joel Ward,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,1,13,3,17.2,0.0,0,0,0.6,0.6,1,0,0,0.8,9.0,22.0,20.0,2.0,51.2,5.0,69.8,10.0,2.0,0.0,4.5,174.0,264.0,3830.0,1741.0,1,0.5,0.4,10.0,10.0,4.0,2.0,15.0,210.0,53.0,13.0,0.0,5.0,20,21.0,11.0,6.0,4.0,0.0,1.0,9.0,12.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,14,9.0,13.0,2.0,13.0,21.0,61.9,8.0,15.0,5.0,10.0,10,34,14.0,0.0,25.0,386.0,50.0,149.0,133.0,105.0,14.0,386.0,18.0,8.0,10.0,132.0,682.0,273.0,10.0,7.0,2.0,11.0,10.0,173.0,15.0,2,0,0,19,11,1,20,10,14,0.0,0.0,1,44.0,3.0,6.0,2023-2024,Crystal Palace
2023-11-04,15:00,Premier League,Matchweek 11,Sat,Away,W,2,0,Burnley,1.3,1.1,33,21578,Joel Ward,4-2-3-1,4-4-2,Peter Bankes,Match Report,,2,4,3,13.9,0.0,0,0,1.3,1.3,5,5,1,0.5,15.0,29.0,22.0,1.0,48.7,13.0,59.5,22.0,0.0,0.0,,230.0,322.0,4470.0,1936.0,2,1.3,0.8,4.0,12.0,1.0,0.0,13.0,274.0,48.0,11.0,0.0,0.0,3,22.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,10,9.0,5.0,0.0,8.0,17.0,47.1,9.0,7.0,2.0,5.0,6,20,42.0,0.0,33.0,444.0,79.0,178.0,225.0,44.0,6.0,444.0,12.0,3.0,8.0,188.0,882.0,351.0,5.0,5.0,2.0,10.0,7.0,228.0,12.0,5,0,0,12,9,0,3,6,10,0.0,0.0,0,32.0,18.0,17.0,2023-2024,Crystal Palace
2023-11-11,15:00,Premier League,Matchweek 12,Sat,Home,L,2,3,Everton,2.2,1.5,67,25103,Joel Ward,4-2-3-1,4-4-1-1,Samuel Barrott,Match Report,,2,12,3,17.9,0.0,1,1,2.2,1.4,4,1,0,1.7,1.0,5.0,23.0,2.0,29.8,5.0,13.6,15.0,0.0,0.0,10.5,597.0,711.0,10397.0,3201.0,1,1.3,1.1,10.0,52.0,10.0,2.0,50.0,650.0,57.0,17.0,3.0,6.0,25,22.0,9.0,5.0,1.0,2.0,4.0,12.0,17.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,17.0,9,11.0,3.0,3.0,5.0,11.0,45.5,6.0,8.0,1.0,7.0,12,29,26.0,0.0,67.0,834.0,67.0,251.0,393.0,202.0,41.0,833.0,23.0,13.0,6.0,510.0,2811.0,1488.0,24.0,13.0,9.0,17.0,16.0,594.0,49.0,1,0,0,9,18,4,25,12,9,1.0,0.0,0,56.0,24.0,14.0,2023-2024,Crystal Palace
2023-11-25,15:00,Premier League,Matchweek 13,Sat,Away,L,1,2,Luton Town,1.6,0.9,61,11029,Joel Ward,4-2-3-1,3-4-3,Jarred Gillett,Match Report,,1,16,8,16.3,1.0,0,0,1.6,1.6,3,1,0,1.5,4.0,14.0,19.0,3.0,41.4,4.0,64.0,15.0,1.0,0.0,8.0,464.0,592.0,7950.0,2914.0,1,1.5,1.1,14.0,30.0,13.0,5.0,41.0,538.0,53.0,14.0,6.0,2.0,23,27.0,5.0,3.0,2.0,0.0,1.0,10.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,9,9.0,5.0,3.0,9.0,18.0,50.0,9.0,6.0,2.0,4.0,9,26,24.0,1.0,61.0,709.0,53.0,233.0,307.0,173.0,29.0,709.0,15.0,8.0,7.0,402.0,1783.0,843.0,15.0,7.0,4.0,15.0,11.0,458.0,41.0,1,0,0,12,14,1,23,9,9,0.0,0.0,0,52.0,17.0,18.0,2023-2024,Crystal Palace
2023-12-03,14:00,Premier League,Matchweek 14,Sun,Away,D,1,1,West Ham,0.9,1.1,45,62414,Joel Ward,4-3-3,4-2-3-1,Michael Oliver,Match Report,,1,9,2,17.4,1.0,0,0,0.9,0.9,3,2,0,0.7,11.0,24.0,35.0,6.0,39.0,6.0,52.8,17.0,3.0,0.0,3.7,366.0,507.0,6438.0,2474.0,0,0.4,1.3,4.0,36.0,7.0,2.0,31.0,460.0,47.0,17.0,1.0,4.0,16,19.0,3.0,3.0,0.0,0.0,0.0,15.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14,14.0,8.0,1.0,5.0,14.0,35.7,9.0,15.0,2.0,13.0,11,34,21.0,0.0,45.0,621.0,69.0,222.0,275.0,126.0,21.0,621.0,14.0,6.0,5.0,338.0,1528.0,782.0,14.0,10.0,3.0,11.0,12.0,364.0,30.0,0,0,0,7,16,0,16,11,14,0.0,0.0,0,58.0,27.0,29.0,2023-2024,Crystal Palace
2023-12-06,19:30,Premier League,Matchweek 15,Wed,Home,L,0,2,Bournemouth,1.0,1.8,59,25078,Joel Ward,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,0,16,3,18.9,1.0,0,0,1.0,1.0,4,2,0,1.7,6.0,14.0,29.0,5.0,37.4,6.0,35.3,16.0,1.0,2.0,17.3,466.0,570.0,8082.0,3060.0,0,0.8,1.1,14.0,38.0,9.0,2.0,34.0,518.0,52.0,16.0,2.0,2.0,17,24.0,3.0,1.0,1.0,1.0,0.0,7.0,21.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17,11.0,10.0,2.0,14.0,22.0,63.6,8.0,7.0,3.0,4.0,2,25,15.0,0.0,59.0,678.0,60.0,210.0,309.0,168.0,21.0,678.0,18.0,11.0,7.0,362.0,1879.0,845.0,11.0,12.0,3.0,18.0,12.0,463.0,34.0,1,0,0,10,16,0,17,2,17,0.0,0.0,0,48.0,18.0,19.0,2023-2024,Crystal Palace
2023-12-09,12:30,Premier League,Matchweek 16,Sat,Home,L,1,2,Liverpool,1.7,1.2,24,25103,Joel Ward,4-3-3,4-3-3,Andy Madley,Match Report,,1,7,3,17.4,0.0,1,1,1.7,0.9,2,0,0,0.3,3.0,27.0,18.0,1.0,55.9,11.0,65.3,16.0,2.0,1.0,11.0,130.0,230.0,2417.0,1225.0,0,0.9,0.7,7.0,14.0,6.0,2.0,18.0,175.0,55.0,22.0,2.0,3.0,19,13.0,6.0,2.0,4.0,0.0,0.0,10.0,6.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,14,16.0,6.0,1.0,10.0,17.0,58.8,7.0,14.0,5.0,9.0,5,28,29.0,0.0,24.0,356.0,53.0,142.0,127.0,93.0,18.0,355.0,16.0,6.0,7.0,137.0,731.0,377.0,7.0,5.0,5.0,23.0,4.0,125.0,17.0,7,1,1,17,17,0,19,5,14,1.0,0.0,0,43.0,10.0,13.0,2023-2024,Crystal Palace
2023-12-16,15:00,Premier League,Matchweek 17,Sat,Away,D,2,2,Manchester City,1.8,1.6,26,53248,Joel Ward,5-4-1,4-2-3-1,Paul Tierney,Match Report,,2,4,1,21.1,1.0,1,1,1.8,1.0,9,7,0,3.6,3.0,15.0,24.0,3.0,34.0,8.0,67.6,19.0,0.0,2.0,18.7,232.0,310.0,4108.0,1360.0,1,1.0,0.7,3.0,7.0,1.0,0.0,11.0,271.0,38.0,12.0,0.0,0.0,7,14.0,1.0,0.0,1.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,14.0,3,8.0,5.0,1.0,3.0,9.0,33.3,6.0,14.0,5.0,9.0,6,20,31.0,0.0,26.0,420.0,80.0,230.0,153.0,45.0,10.0,419.0,15.0,8.0,5.0,171.0,974.0,462.0,8.0,6.0,4.0,8.0,8.0,229.0,11.0,1,0,0,9,12,1,7,6,3,1.0,0.0,0,36.0,5.0,9.0,2023-2024,Crystal Palace
2023-12-21,20:00,Premier League,Matchweek 18,Thu,Home,D,1,1,Brighton,1.3,1.2,35,24171,Marc Guéhi,4-3-3,4-2-3-1,John Brooks,Match Report,,1,11,3,13.4,0.0,0,0,1.3,1.3,6,5,0,1.0,6.0,26.0,34.0,3.0,38.4,12.0,63.1,12.0,2.0,1.0,15.1,326.0,423.0,5864.0,2319.0,1,1.2,1.0,9.0,19.0,9.0,0.0,25.0,375.0,47.0,13.0,2.0,1.0,13,17.0,3.0,1.0,2.0,0.0,1.0,11.0,12.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,15,18.0,9.0,1.0,16.0,22.0,72.7,6.0,15.0,4.0,11.0,5,33,14.0,1.0,35.0,548.0,83.0,248.0,201.0,105.0,25.0,548.0,23.0,8.0,11.0,241.0,1392.0,640.0,14.0,8.0,4.0,21.0,9.0,326.0,25.0,5,0,0,12,11,1,13,5,15,0.0,0.0,0,49.0,10.0,13.0,2023-2024,Crystal Palace
2023-12-27,19:30,Premier League,Matchweek 19,Wed,Away,L,1,2,Chelsea,1.1,2.6,37,39618,Marc Guéhi,4-3-3,4-2-3-1,Michael Salisbury,Match Report,,1,13,5,19.6,2.0,0,0,1.1,1.1,3,1,0,1.9,3.0,6.0,22.0,5.0,27.0,4.0,31.3,7.0,0.0,0.0,13.0,307.0,393.0,5531.0,2105.0,1,0.9,0.6,10.0,22.0,6.0,2.0,28.0,349.0,38.0,13.0,2.0,6.0,15,15.0,3.0,1.0,0.0,1.0,6.0,13.0,13.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,15,11.0,8.0,6.0,11.0,18.0,61.1,7.0,18.0,3.0,15.0,8,33,12.0,0.0,37.0,501.0,51.0,168.0,185.0,154.0,27.0,501.0,23.0,12.0,10.0,244.0,1523.0,755.0,11.0,18.0,9.0,15.0,11.0,300.0,24.0,2,0,0,16,12,6,15,8,15,0.0,1.0,0,47.0,9.0,7.0,2023-2024,Crystal Palace
2023-12-30,15:00,Premier League,Matchweek 20,Sat,Home,W,3,1,Brentford,1.0,1.4,46,25472,Marc Guéhi,4-3-3,3-5-2,Robert Jones,Match Report,,3,13,6,16.2,0.0,0,0,1.0,1.0,4,3,0,1.3,9.0,27.0,29.0,3.0,51.9,4.0,64.8,21.0,0.0,0.0,9.5,386.0,491.0,7334.0,3040.0,3,1.0,1.0,13.0,47.0,17.0,4.0,48.0,446.0,44.0,11.0,0.0,3.0,24,20.0,7.0,7.0,0.0,0.0,1.0,7.0,18.0,2.0,2.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,9,5.0,6.0,6.0,10.0,16.0,62.5,6.0,10.0,1.0,9.0,9,26,27.0,0.0,46.0,626.0,72.0,183.0,223.0,228.0,26.0,626.0,21.0,13.0,7.0,390.0,1800.0,710.0,14.0,20.0,3.0,32.0,13.0,383.0,47.0,0,0,0,14,10,1,24,9,9,0.0,0.0,0,58.0,10.0,9.0,2023-2024,Crystal Palace
2024-01-20,12:30,Premier League,Matchweek 21,Sat,Away,L,0,5,Arsenal,0.3,3.3,40,60284,Marc Guéhi,3-4-3,4-3-3,Paul Tierney,Match Report,,0,12,5,24.4,2.0,0,0,0.3,0.3,7,2,0,4.1,5.0,20.0,21.0,1.0,41.8,9.0,56.4,13.0,0.0,3.0,23.8,294.0,393.0,4893.0,1708.0,0,0.2,0.2,7.0,20.0,2.0,0.0,20.0,346.0,45.0,11.0,0.0,2.0,16,12.0,7.0,4.0,0.0,1.0,2.0,9.0,9.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4,7.0,4.0,0.0,3.0,9.0,33.3,6.0,11.0,7.0,4.0,6,17,28.0,0.0,40.0,497.0,75.0,183.0,232.0,89.0,10.0,497.0,25.0,13.0,11.0,250.0,1371.0,694.0,13.0,13.0,3.0,12.0,6.0,289.0,19.0,0,0,0,12,7,2,16,6,4,0.0,0.0,0,41.0,19.0,17.0,2023-2024,Crystal Palace
2024-01-30,20:00,Premier League,Matchweek 22,Tue,Home,W,3,2,Sheffield Utd,1.1,0.8,53,24781,Marc Guéhi,4-3-3,4-1-4-1,Tony Harrington,Match Report,,3,12,4,17.1,0.0,0,0,1.1,1.1,5,3,0,0.5,5.0,9.0,20.0,4.0,31.6,1.0,68.0,4.0,0.0,3.0,28.0,420.0,532.0,7552.0,2877.0,2,1.0,1.3,7.0,42.0,10.0,1.0,52.0,470.0,60.0,19.0,4.0,5.0,28,26.0,11.0,5.0,0.0,0.0,2.0,8.0,13.0,3.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,19,9.0,12.0,9.0,9.0,12.0,75.0,3.0,13.0,1.0,12.0,8,38,20.0,0.0,53.0,664.0,41.0,169.0,298.0,199.0,25.0,664.0,26.0,9.0,11.0,379.0,2146.0,1081.0,26.0,9.0,8.0,18.0,24.0,415.0,52.0,1,0,0,8,17,2,28,8,19,0.0,0.0,0,50.0,13.0,26.0,2023-2024,Crystal Palace
2024-02-03,15:00,Premier League,Matchweek 23,Sat,Away,L,1,4,Brighton,0.3,1.4,32,31345,Marc Guéhi,4-3-3,3-4-3,Simon Hooper,Match Report,,1,7,5,20.6,0.0,0,0,0.3,0.3,6,2,0,3.1,1.0,5.0,24.0,1.0,26.3,2.0,37.0,8.0,0.0,0.0,5.0,347.0,422.0,5861.0,1440.0,1,0.2,0.1,5.0,12.0,2.0,1.0,17.0,382.0,38.0,9.0,1.0,1.0,10,20.0,2.0,0.0,2.0,0.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,14,6.0,8.0,2.0,7.0,15.0,46.7,8.0,14.0,6.0,8.0,14,30,7.0,1.0,32.0,505.0,53.0,175.0,263.0,70.0,6.0,505.0,15.0,6.0,7.0,291.0,1336.0,598.0,10.0,6.0,2.0,7.0,16.0,345.0,17.0,3,0,0,14,8,2,10,14,14,0.0,0.0,0,39.0,3.0,5.0,2023-2024,Crystal Palace
2024-02-12,20:00,Premier League,Matchweek 24,Mon,Home,L,1,3,Chelsea,0.6,1.4,23,25110,Joachim Andersen,4-1-4-1,4-2-3-1,Michael Oliver,Match Report,,1,13,4,18.7,0.0,0,0,0.6,0.6,5,2,0,1.8,4.0,15.0,16.0,3.0,39.5,7.0,60.1,22.0,0.0,1.0,20.0,174.0,269.0,3124.0,1535.0,0,0.5,0.3,11.0,12.0,4.0,1.0,21.0,232.0,35.0,11.0,1.0,1.0,8,12.0,1.0,0.0,1.0,0.0,2.0,12.0,14.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19,10.0,8.0,4.0,8.0,18.0,44.4,10.0,16.0,5.0,11.0,10,32,39.0,0.0,23.0,392.0,72.0,186.0,137.0,75.0,14.0,392.0,10.0,2.0,7.0,179.0,1104.0,559.0,12.0,7.0,3.0,9.0,9.0,174.0,21.0,2,0,0,15,7,2,8,10,19,0.0,0.0,0,50.0,15.0,12.0,2023-2024,Crystal Palace
